review_id,order_id,review_score,review_comment_title,review_comment_message,comment_length,comment_length_bucket,sentiment_label,sentiment_score,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_compound,sentiment_alignment,keywords,keyword_scores,top_keyword,review_creation_date,review_answer_timestamp,review_year,review_month,review_month_name,review_quarter,review_yearmonth
0ccdc8567f6c249ae630535382e43bef,1e5a6ddd2dbe3e6f65699e6e643dc5cf,1,,Não recebi.,11,Short (<30 chars),neutral,0.7301,0.167,0.1029,0.7301,0.0641,Misaligned,não recebi | não | recebi,0.975 | 0.699 | 0.4996,não recebi,2018-04-15 00:00:00,2018-04-15 14:23:37,2018,4,April,Q2,2018-04
78101af789083d1661c354155fec3c33,36b29d751a3c14a1b9be3bf8321412ff,5,RECOMENDO,recomendo,9,Short (<30 chars),positive,0.7376,0.7376,0.1115,0.151,0.6261,Aligned,recomendo,1.0,recomendo,2018-07-03 00:00:00,2018-07-03 17:52:22,2018,7,July,Q3,2018-07
21791c8e73d5a4531d9b835a5ea4c1e1,1ad9cd62e34f5b8ebdeb700282f0168c,3,,"eu paguei o frete para me entregarem em casa mas infelismente eu tive que ir retirar no correio , me senti lesado para que cobram o frete se naõ entregam .",155,Long (>100 chars),negative,0.6753,0.1864,0.6753,0.1383,-0.4889,Misaligned,eu paguei | no correio | senti lesado,0.5689 | 0.3951 | 0.2844,eu paguei,2017-05-09 00:00:00,2017-05-19 04:04:18,2017,5,May,Q2,2017-05
ff47bd9c9fb047d0404431a857b2458b,8c6dfc3056be4a27212a845d5f2bddc5,5,,Amei os produtos,16,Short (<30 chars),positive,0.6193,0.6193,0.208,0.1727,0.4113,Aligned,os produtos | amei | amei os,0.6101 | 0.5789 | 0.5702,os produtos,2017-04-13 00:00:00,2017-04-15 12:41:30,2017,4,April,Q2,2017-04
fb1c0e3b5916a5bf43c8e44c8980dcba,2a7dcb1d34aa5213ba51c0997b843fc3,5,,Linda e delicada!! Amei,23,Short (<30 chars),negative,0.7394,0.2143,0.7394,0.0464,-0.5251,Misaligned,delicada amei | linda | delicada,0.6709 | 0.6641 | 0.5356,delicada amei,2017-11-23 00:00:00,2017-11-26 00:37:50,2017,11,November,Q4,2017-11
e71b529e610a0c8146d922648f9ef4d3,cf10c2cc2d07f815b507376cefcc7a01,5,,"Produto chegou dentro do prazo, como sempre!! Amei meu porta documentos, é até maior do que eu pensei, louca para comprar outra assim que der",141,Long (>100 chars),positive,0.4829,0.4829,0.4265,0.0906,0.0564,Aligned,produto chegou | comprar outra | documentos até,0.5547 | 0.4648 | 0.4281,produto chegou,2017-08-24 00:00:00,2017-08-24 23:12:23,2017,8,August,Q3,2017-08
44d1d9df4e2a4a9245b064bf6bd90ea8,a27f3aab93e8f43407c0fe4296f475c1,1,Correios de outra cidade,"Primeiro o produto estava com retirada nos correios de outra cidade. O produto retornou, o reenvio foi solicitado. E agora está constando cancelado no site. Estou aguardando o reenvio da meu pedido.",198,Long (>100 chars),positive,0.4015,0.4015,0.3968,0.2017,0.0047,Misaligned,constando cancelado | produto retornou | site estou,0.527 | 0.5199 | 0.3166,constando cancelado,2018-05-16 00:00:00,2018-05-22 21:42:11,2018,5,May,Q2,2018-05
0a5bad05280be2947adf080aa7095076,b62fe464ca4c4f53cf71198504f3bb05,5,,O produto veio bem embalado e foi entregue bem antes do prazo.,62,Medium (30-100),negative,0.4938,0.4117,0.4938,0.0945,-0.0821,Misaligned,produto veio | bem embalado | do prazo,0.5689 | 0.3982 | 0.3498,produto veio,2017-11-15 00:00:00,2017-11-16 10:52:14,2017,11,November,Q4,2017-11
10fc5b1b4214860cc9b5acd30e350f5a,0b8d9a9a4de4be0a6a5f0778f97ee6b5,5,Nao entendi,Nossa amei chegou bem antes do prazo da entrega tô muito satisfeita,67,Medium (30-100),negative,0.4381,0.4278,0.4381,0.1342,-0.0103,Misaligned,bem antes | do prazo | da entrega,0.6047 | 0.5156 | 0.4991,bem antes,2018-05-22 00:00:00,2018-05-22 23:54:17,2018,5,May,Q2,2018-05
d29b7015c1970a48ebd84998398336fb,ee8dfce1f9bd464688d3b8906b0a4c12,5,,"Produto de excelente qualidade, tecido macio e confortável. Recomendo",69,Medium (30-100),positive,0.9755,0.9755,0.0109,0.0136,0.9646,Aligned,confortável recomendo | qualidade tecido | excelente qualidade,0.6876 | 0.6541 | 0.647,confortável recomendo,2018-03-28 00:00:00,2018-03-29 14:15:13,2018,3,March,Q1,2018-03
7a9f7bab69300b80cb6de194a6178aef,ebc3ac81a5759d348b6e7f5820710f7b,4,,Ótimo.,6,Short (<30 chars),positive,0.4743,0.4743,0.3265,0.1992,0.1478,Aligned,ótimo,0.9551,ótimo,2018-01-25 00:00:00,2018-01-30 11:47:28,2018,1,January,Q1,2018-01
d57c17ca9f9625bb6d7735a98a0280ac,2ace7e1ba19304db3cc21291effaa7fc,1,,espero que chegue o produto que voces tenham mais pontualidade,62,Medium (30-100),positive,0.444,0.444,0.3909,0.1651,0.0531,Misaligned,mais pontualidade | espero que | produto que,0.7215 | 0.4598 | 0.4405,mais pontualidade,2017-12-20 00:00:00,2017-12-20 14:11:59,2017,12,December,Q4,2017-12
d10e2fe195e6aa9cf708c6ee34ffaf44,88147bfe4762e9d0e545871dbc994734,4,Retrovisor lindo,"Qualidade razoável, vale o preço.",33,Medium (30-100),positive,0.9276,0.9276,0.0404,0.032,0.8872,Aligned,qualidade razoável | razoável vale | vale preço,0.8153 | 0.7694 | 0.6809,qualidade razoável,2018-06-06 00:00:00,2018-06-07 02:17:26,2018,6,June,Q2,2018-06
73262c372b46b775e1c25e7f01e4c6b1,59b931645b38766a41bef9244d4ee476,1,,Nunca  targaryen e stark Descaso total Essa é a 3ª reclamação q faço Como comprei com o parceiro qdo ligo na stark n consigo falar com nenhum atendente e n existe retorno da targaryen ou seja...,194,Long (>100 chars),negative,0.6667,0.1217,0.6667,0.2116,-0.545,Aligned,nunca targaryen | 3ª reclamação | stark descaso,0.657 | 0.4717 | 0.4614,nunca targaryen,2018-02-12 00:00:00,2018-02-14 20:16:34,2018,2,February,Q1,2018-02
9ab1d44a39be7b19485216b71ce8d47a,ac56c167333aca5b20ab180d2f00079e,1,,"Umdos kits chegou certo o outro chegou foi cortina, não pedi cortina.. e não consigo falar com a loja",101,Long (>100 chars),neutral,0.4963,0.1702,0.3334,0.4963,-0.1632,Misaligned,cortina não | com loja | não pedi,0.6241 | 0.4755 | 0.367,cortina não,2017-10-02 00:00:00,2017-10-05 12:20:06,2017,10,October,Q4,2017-10
1723918c735b9827dffd899feb91eb0d,7530b513e10d1b7a2b03962be180f627,5,,"Produto ótimo, super recomendo.",31,Medium (30-100),positive,0.9479,0.9479,0.0257,0.0264,0.9222,Aligned,produto ótimo | super recomendo | ótimo super,0.8553 | 0.8545 | 0.7262,produto ótimo,2018-05-09 00:00:00,2018-05-10 13:45:05,2018,5,May,Q2,2018-05
c610c920bfda8e0b0a1109a75223d5cd,63fd927963e60a8c2f1baa83431cfedc,4,Boa,"Entrega e serviço perfeito,só o produto que não cumpriu o que prometia. Escova rotativa muito fraca e fica com cheiro forte de queimado",135,Long (>100 chars),negative,0.7746,0.1044,0.7746,0.121,-0.6702,Misaligned,só produto | não cumpriu | prometia escova,0.569 | 0.5227 | 0.5111,só produto,2018-08-07 00:00:00,2018-08-07 21:15:17,2018,8,August,Q3,2018-08
25bbb5a36c09e8bbeff1dc3a68d025a5,5b2f1ff03b77977af4258e7cfc2ec799,5,Recomendo,Muito bom!,10,Short (<30 chars),negative,0.5098,0.4455,0.5098,0.0447,-0.0643,Misaligned,muito bom | bom | muito,0.9653 | 0.7051 | 0.7007,muito bom,2018-05-15 00:00:00,2018-05-15 17:28:36,2018,5,May,Q2,2018-05
1f80ddc1e47fa27e028f8d94684375d8,69730255ec58c4cf06be03ba4718b994,5,,Otimo,5,Short (<30 chars),positive,0.5562,0.5562,0.2611,0.1828,0.2951,Aligned,otimo,0.9541,otimo,2017-12-06 00:00:00,2017-12-12 11:03:24,2017,12,December,Q4,2017-12
3e9f379dc0cb940e2c2c9b0fc34948dc,eb9afe3c048ef7be0e99305193ee4ded,5,,chegou antes do prazo super recomendo,37,Medium (30-100),positive,0.7942,0.7942,0.1058,0.1,0.6884,Aligned,chegou antes | super recomendo | do prazo,0.6885 | 0.6714 | 0.6015,chegou antes,2017-04-08 00:00:00,2017-04-09 18:40:10,2017,4,April,Q2,2017-04
ae8e2c1b56cc33be3a56a78f1c657dc6,b1bd0e86ea8b4060e4e7c5684202b656,2,,Comprei outros dois produtos e chegaram. Agora o Mobile até hj nada.,68,Medium (30-100),neutral,0.385,0.266,0.349,0.385,-0.083,Misaligned,comprei outros | agora mobile | dois produtos,0.6402 | 0.5576 | 0.5145,comprei outros,2017-12-10 00:00:00,2017-12-17 01:23:24,2017,12,December,Q4,2017-12
f0f782c1145c3b1032227a03c8068357,ae5176160fcc23563149dd28b4137b6d,5,,gostei,6,Short (<30 chars),positive,0.538,0.538,0.2685,0.1935,0.2695,Aligned,gostei,1.0,gostei,2017-04-13 00:00:00,2017-04-14 16:23:46,2017,4,April,Q2,2017-04
bd244a74b47998847d1e2f9fba25cc19,f54bafb64890dbc54fb2f4739051bf9c,4,,PRODUTO DE QUALIDADE,20,Short (<30 chars),positive,0.5269,0.5269,0.2987,0.1744,0.2282,Aligned,de qualidade | qualidade | produto de,0.872 | 0.8572 | 0.7858,de qualidade,2018-04-03 00:00:00,2018-04-04 13:14:06,2018,4,April,Q2,2018-04
0b7f1d51251cdd73346eed0296022fee,0499c7fe87611ea8ba76fc6ddceaad0e,1,Péssimo! Produto errado,"Demorou para chegar e não veio o produto que comprei. Produto mau embalado, Produto errado e NF dentro do produto em nome de outra pessoa. Péssimo! Quero meu dinheiro de volta!",176,Long (>100 chars),negative,0.8584,0.0692,0.8584,0.0724,-0.7892,Aligned,comprei produto | de volta | não veio,0.6187 | 0.4069 | 0.2812,comprei produto,2018-08-14 00:00:00,2018-08-15 12:19:25,2018,8,August,Q3,2018-08
45d3b5cec11477992fcc61334ad43dd6,956fa289d4963732b9c806fcc3eb3d57,5,,Produto muito bom . Excelente custo benefício .,47,Medium (30-100),positive,0.9792,0.9792,0.0125,0.0083,0.9667,Aligned,excelente custo | produto muito | benefício,0.8047 | 0.5668 | 0.5527,excelente custo,2017-11-01 00:00:00,2017-11-02 10:19:21,2017,11,November,Q4,2017-11
b705dc91b020a32303e6a493b59fee7c,e7f8b6dad6d14bd7555e2bcff5790f33,5,,Entrega rápida e produto excelente,34,Medium (30-100),positive,0.9857,0.9857,0.0024,0.012,0.9833,Aligned,rápida produto | produto excelente | excelente,0.8894 | 0.8063 | 0.5933,rápida produto,2017-11-22 00:00:00,2017-11-24 21:23:10,2017,11,November,Q4,2017-11
54eab4c8040b2d3511d6729dfaf1254b,4d44c133003f6cbd3274978464e57577,5,,Recebi o produto antes da data prevista. AMEI veio igual a foto.,64,Medium (30-100),positive,0.5389,0.5389,0.2443,0.2168,0.2946,Aligned,recebi produto | data prevista | igual foto,0.5982 | 0.4065 | 0.366,recebi produto,2018-03-27 00:00:00,2018-04-02 00:52:23,2018,3,March,Q1,2018-03
b76a9e8c3ee1d703dfda4aabd1b7fc57,a92232b41fcd16d21f69ff9d11648bbe,5,,otimo,5,Short (<30 chars),positive,0.5755,0.5755,0.264,0.1605,0.3115,Aligned,otimo,1.0,otimo,2017-12-20 00:00:00,2017-12-28 11:43:28,2017,12,December,Q4,2017-12
6590c887bb00a2349ab028f21187ebe5,1b4130478aee169922ebb0b0a9ef919c,5,,Entrega rápida produto otino,28,Short (<30 chars),positive,0.837,0.837,0.0732,0.0898,0.7638,Aligned,rápida produto | produto otino | entrega,0.8199 | 0.7656 | 0.4066,rápida produto,2018-02-07 00:00:00,2018-02-15 01:46:08,2018,2,February,Q1,2018-02
061418b58ab495c8cc9e7f4fa1b46110,5a7ae4ca802c14fdff19558a4fee8727,5,,Tive dificuldades de manusear o produto mas fui bem orientada pela assistência técnica da HP.,93,Medium (30-100),positive,0.5183,0.5183,0.2438,0.2379,0.2745,Aligned,hp | tive dificuldades | manusear produto,0.5417 | 0.3849 | 0.3746,hp,2016-12-10 00:00:00,2016-12-10 10:07:58,2016,12,December,Q4,2016-12
26078b7992789d5b17041e093b2d9fd2,5418b42df41271111a970b30657f32b1,5,,Se superou na qualidade do produto e na entrega.,48,Medium (30-100),positive,0.962,0.962,0.0158,0.0222,0.9462,Aligned,do produto | qualidade | se superou,0.5594 | 0.5245 | 0.3429,do produto,2017-10-14 00:00:00,2017-10-18 06:06:35,2017,10,October,Q4,2017-10
a7b13c98320ca197e46e1debd37d342a,11535aefe39f2fd8ee398d7564d50cb4,4,,ótimo produto e no prazo certo.,31,Medium (30-100),positive,0.4037,0.4037,0.298,0.2984,0.1057,Aligned,ótimo produto | produto no | no prazo,0.8493 | 0.6344 | 0.5097,ótimo produto,2017-06-22 00:00:00,2017-06-23 03:18:41,2017,6,June,Q2,2017-06
fd543600b8c2632891a568a3adc9f086,b541ddf0b037dc357b232eac15bca4a7,1,,Aguardando ansiosamente o produto porém chegou o prazo de entrega e ainda não recebi o produto e não recebi nenhuma informação sobre o atraso ou se teve algum problema com o envio da mercadoria.,194,Long (>100 chars),negative,0.4955,0.1527,0.4955,0.3518,-0.3428,Aligned,entrega ainda | sobre atraso | produto não,0.4386 | 0.4307 | 0.3082,entrega ainda,2017-12-10 00:00:00,2017-12-10 02:37:49,2017,12,December,Q4,2017-12
894e719e0ab78474c25de3350f8f7bce,faae3d4acaaab21062794c932248e58b,5,,"Comprar pela lojas lannister e mais seguro, e porquê agente não conhece bem os seus parceiros más eles cumprem o quê prometem, vocês estão de parabéns a lojas lannister e seus parceiros eu indico.",196,Long (>100 chars),negative,0.5543,0.1857,0.5543,0.26,-0.3686,Misaligned,parabéns lojas | porquê agente | lannister mais,0.558 | 0.4534 | 0.3931,parabéns lojas,2017-11-08 00:00:00,2017-11-08 13:01:52,2017,11,November,Q4,2017-11
88a43f9fe59bfe89eaf41c800d74925e,cf0c47c42ff868bcd8e038ee2945c1b1,1,,No site o shampoo esta como 500ml e chegou um de 300ml... Isso e propagana enganosa,83,Medium (30-100),negative,0.8895,0.0513,0.8895,0.0592,-0.8382,Aligned,shampoo esta | 500ml chegou | propagana enganosa,0.6946 | 0.5346 | 0.3361,shampoo esta,2018-02-18 00:00:00,2018-02-20 14:36:55,2018,2,February,Q1,2018-02
e65dd834814c1536a8b8ca497b77b997,f5234dc943e266dc8922b4870dc9d491,5,SUPER RECOMENDO,"Chegou muito antes do previsto, bem embalado! Show!",51,Medium (30-100),positive,0.6071,0.6071,0.3333,0.0596,0.2738,Aligned,antes do | chegou muito | show,0.6246 | 0.5833 | 0.485,antes do,2018-07-05 00:00:00,2018-07-05 18:29:59,2018,7,July,Q3,2018-07
89c0a03e2ac93c0130d95c65ea982047,1b707b39012c0b3ca09069f1063a8811,2,,"Minha entrega ainda não foi realizada.Achei que não passaria do prazo estipulado. Informaram que vieram,mas ninguém ouviu chamarem.Isso que dá colocar nos Correios.",164,Long (>100 chars),negative,0.5782,0.1022,0.5782,0.3195,-0.476,Aligned,entrega ainda | prazo estipulado | ninguém ouviu,0.5129 | 0.5052 | 0.3729,entrega ainda,2018-01-11 00:00:00,2018-01-12 10:50:11,2018,1,January,Q1,2018-01
68d8100b5525d2d5e9d2da1ea0118611,08e8db59cdb3cd620eda092781cf84ad,5,,Td ok,5,Short (<30 chars),positive,0.6407,0.6407,0.1409,0.2184,0.4998,Aligned,td ok | ok | td,0.9921 | 0.9451 | 0.7562,td ok,2017-12-12 00:00:00,2017-12-14 21:27:57,2017,12,December,Q4,2017-12
25dcc2346c773556af19ff747e9d1e58,7829b2091dbfa41a6b5731cbdbdffe1f,5,,"Tenho em prazer em comprar na lannister, nunca falharam em nada comigo!",71,Medium (30-100),negative,0.3955,0.2558,0.3955,0.3487,-0.1397,Misaligned,em comprar | lannister nunca | nada comigo,0.4907 | 0.4197 | 0.3351,em comprar,2018-03-27 00:00:00,2018-03-28 11:10:51,2018,3,March,Q1,2018-03
7ae1f793f7ee80b633a6434c238fe87b,db8f0ba38db1ec3fb5eccef40cad82a7,5,,Tem sido maravilhosa tds as minhas compras realizado neste site.Atendeu as minhas expectativas obrigada e indico pode comprar é super confiavel.,144,Long (>100 chars),positive,0.9202,0.9202,0.0473,0.0325,0.8729,Aligned,comprar super | site atendeu | expectativas obrigada,0.5476 | 0.4543 | 0.4121,comprar super,2017-08-12 00:00:00,2017-08-15 12:41:09,2017,8,August,Q3,2017-08
cea17af31cdff7f267b0372582586a1d,8fc8761fcdb6ded41323d2a484136e63,5,,A foto da placa com a imagem ao redor dá para entender que era grande,69,Medium (30-100),positive,0.6922,0.6922,0.2131,0.0947,0.4791,Aligned,era grande | da placa | com imagem,0.6446 | 0.5357 | 0.5109,era grande,2018-03-22 00:00:00,2018-03-22 12:34:46,2018,3,March,Q1,2018-03
252ba77c24135c1aaf2ff1320e62e9f4,43087656122626e1409fa13f195a0e85,5,Super recomendo,"Muito fácil de comprar, preço ótimo, nota 10",44,Medium (30-100),positive,0.7243,0.7243,0.1401,0.1356,0.5842,Aligned,preço ótimo | muito fácil | nota 10,0.6941 | 0.5694 | 0.4705,preço ótimo,2018-08-25 00:00:00,2018-08-28 13:42:40,2018,8,August,Q3,2018-08
67d18f761f8f0f558b286653c79babf7,9fc1497693771a80bd64e4226d7e9b74,1,,Não imaginei que teria varias avarias não fiquei feliz com o produto.,69,Medium (30-100),negative,0.507,0.0495,0.507,0.4435,-0.4575,Aligned,não imaginei | com produto | fiquei feliz,0.5682 | 0.3252 | 0.2252,não imaginei,2018-05-08 00:00:00,2018-05-10 16:51:16,2018,5,May,Q2,2018-05
de606ac147f6b5d3401b6c05a61d99fd,f6519aa0bb0a6531345ac2e6fdbb2e0c,1,,"Recebi o produto danificado a maleta. Na opção meus pedidos em 01122017 solicitei o cancelamento, relatando o acontecido. hoje 1212 2017 não recebi nenhum contato.",163,Long (>100 chars),negative,0.8333,0.0713,0.8333,0.0954,-0.762,Aligned,solicitei cancelamento | danificado maleta | 1212 2017,0.5887 | 0.5024 | 0.4161,solicitei cancelamento,2017-12-01 00:00:00,2017-12-12 17:34:48,2017,12,December,Q4,2017-12
e36ec1e226e0d126ef843ea8df65a7d2,3551cfc89b9792b082608627a57d6bc2,5,,"Ótimo, entregou muito antes do prazo, está de parabéns",54,Medium (30-100),negative,0.5491,0.3054,0.5491,0.1455,-0.2437,Misaligned,de parabéns | prazo está | muito antes,0.7399 | 0.6263 | 0.5448,de parabéns,2018-07-27 00:00:00,2018-07-28 13:10:12,2018,7,July,Q3,2018-07
ea4e62e8efbf17c711d601d9121982d2,73f078f94fbf270913ba09b8bb2d0f93,5,,excelente ...,13,Short (<30 chars),positive,0.9774,0.9774,0.0047,0.0179,0.9727,Aligned,excelente,0.934,excelente,2018-04-24 00:00:00,2018-04-25 16:50:49,2018,4,April,Q2,2018-04
20ed6f7406276be2ebcd5e9ce6c14113,630740e03f6373612399c5e8cca3c3c3,1,Nao entregRam o produto,Gostaria de saber se vao devolver o meu dinheiro,48,Medium (30-100),positive,0.4509,0.4509,0.381,0.168,0.0699,Misaligned,meu dinheiro | vao devolver | saber se,0.6724 | 0.5644 | 0.3057,meu dinheiro,2018-06-03 00:00:00,2018-06-07 22:53:41,2018,6,June,Q2,2018-06
d2dec0f33eb8b8ce57bf756953b45f3d,72169ffd15efc268ce012f931a368c4e,1,,Ainda nao recebi o produto,26,Short (<30 chars),negative,0.4091,0.2859,0.4091,0.3051,-0.1232,Aligned,recebi produto | nao recebi | ainda nao,0.6277 | 0.6165 | 0.5659,recebi produto,2017-07-18 00:00:00,2017-07-19 15:01:53,2017,7,July,Q3,2017-07
c935ac1d7f6ee772115fa843721620f6,46c7c115d719ca780eebedf719fbd4e1,5,,otimo produto recomendo a todos,31,Medium (30-100),positive,0.8715,0.8715,0.0688,0.0597,0.8027,Aligned,produto recomendo | otimo produto | todos,0.863 | 0.7212 | 0.391,produto recomendo,2017-07-22 00:00:00,2017-07-26 10:39:01,2017,7,July,Q3,2017-07
4249487f998c20cd1fac5b0345b92579,873d881b77cf19f2dc893b76bb10eedb,1,,"Comprei dois lençóis, paguei frete caro. E a minha surpresa quando recebo, ao invés de dois lençóis veio apenas um. Empresa mal caráter. Nem entrou em contato.",159,Long (>100 chars),negative,0.8414,0.0675,0.8414,0.0912,-0.7739,Aligned,comprei dois | empresa mal | surpresa quando,0.5559 | 0.4196 | 0.3183,comprei dois,2018-01-23 00:00:00,2018-01-23 18:49:33,2018,1,January,Q1,2018-01
5602d08516650c12cc2d36b094e73d5a,215081bdcfcac0c856994ef5ad2fba20,5,,muito bom,9,Short (<30 chars),positive,0.6787,0.6787,0.2699,0.0514,0.4088,Aligned,muito bom | muito | bom,1.0 | 0.7395 | 0.7146,muito bom,2017-04-16 00:00:00,2017-04-18 21:30:06,2017,4,April,Q2,2017-04
897a69d87dd03229792971dc265bce68,4f6daad34df49e10c8072b33faafcb2a,5,,Não testei ainda o equipamento.,31,Medium (30-100),neutral,0.6334,0.1009,0.2658,0.6334,-0.1649,Misaligned,não testei | testei ainda | ainda equipamento,0.5965 | 0.5421 | 0.5327,não testei,2018-01-31 00:00:00,2018-01-31 22:13:08,2018,1,January,Q1,2018-01
8b3f4e8bdcd3bd5da7fa8cbad87a3893,d92d14b8e228a3d16418041f0e04620a,3,,gostei muito bom,16,Short (<30 chars),positive,0.7219,0.7219,0.2152,0.0628,0.5067,Misaligned,gostei muito | muito bom | gostei,0.9678 | 0.8029 | 0.7636,gostei muito,2018-03-01 00:00:00,2018-03-01 20:48:40,2018,3,March,Q1,2018-03
298178f1d1565f860d381e724c50aa0c,efcba885fdb0eaeb673bd9b42cf06be4,1,,"O produto chegou com defeito, má qualidade. Uma boia com valor alto que ao encher ficou torta, depois de uns 10 min cheia abriu a costura. Quero devolver, como faço?",165,Long (>100 chars),positive,0.6158,0.6158,0.3436,0.0406,0.2722,Misaligned,abriu costura | quero devolver | defeito má,0.4891 | 0.3947 | 0.3534,abriu costura,2018-01-18 00:00:00,2018-01-22 10:02:13,2018,1,January,Q1,2018-01
929b4f2be998a35db3af0bae58a4c6c1,aecf26c3e3a77c1f94125a148ed25a3e,5,,Ótima loja!! Recomendo!!,24,Short (<30 chars),positive,0.8377,0.8377,0.1265,0.0358,0.7112,Aligned,ótima loja | loja recomendo | recomendo,0.8256 | 0.7231 | 0.467,ótima loja,2017-10-07 00:00:00,2017-10-08 11:27:51,2017,10,October,Q4,2017-10
be317df15f36129440beec0be43f8238,d194a451e2505ee2c351841d07e83eaf,3,,Só achei que o produto não superou minhas expectativas como a foto do site. Ursinho veio amassado. Poderiam ter caprichado na embalagem para não deformar o produto.,164,Long (>100 chars),negative,0.607,0.119,0.607,0.274,-0.488,Misaligned,na embalagem | não superou | ursinho,0.4482 | 0.4191 | 0.2596,na embalagem,2018-02-21 00:00:00,2018-02-22 01:49:05,2018,2,February,Q1,2018-02
aaaa371fbd29a67c9beaf9caa89bddfb,a69bb719ee2c8b4a25bf1a1a5f3ae686,5,Super recomendo.,Recebi o produto antes do preso .,33,Medium (30-100),positive,0.4288,0.4288,0.3574,0.2138,0.0714,Aligned,recebi produto | do preso | antes do,0.6448 | 0.6389 | 0.4446,recebi produto,2018-06-15 00:00:00,2018-06-16 13:24:54,2018,6,June,Q2,2018-06
2baaa746f0e5c9058bcfbee56347477b,58ac63782a9063fdfe379c7b31b1f054,1,,"Recebi um produto que não comprei. Comprei um macaco de pelúcia e recebi um urso. O problema é que preciso do macaco de pelúcia com urgência, para desenvolver um trabalho na escola. Transtorno!!! Quer",200,Long (>100 chars),negative,0.8177,0.0636,0.8177,0.1187,-0.7541,Aligned,um macaco | urso problema | não comprei,0.621 | 0.5264 | 0.3494,um macaco,2018-03-09 00:00:00,2018-03-09 23:38:56,2018,3,March,Q1,2018-03
148d17ffebe37c5b61c56236f1acd49c,1e2751c3d3ccebf99f0de90d7fd2b279,2,,"Insatisfeita,pois a capa celular veio amassada e produto muito fragil.",70,Medium (30-100),negative,0.8972,0.0595,0.8972,0.0433,-0.8377,Aligned,capa celular | muito fragil | amassada produto,0.5371 | 0.4852 | 0.2965,capa celular,2018-05-12 00:00:00,2018-05-14 21:46:59,2018,5,May,Q2,2018-05
9142e7df3206483be9e2bf59d9a66491,e84b5f26050a7928a7541078a7947e05,3,,"O produto que recebi não é o que mostra na imagem, recebi um totalmente diferente",81,Medium (30-100),neutral,0.4804,0.2229,0.2967,0.4804,-0.0738,Aligned,produto que | imagem recebi | totalmente diferente,0.433 | 0.4163 | 0.4061,produto que,2018-04-10 00:00:00,2018-04-13 02:07:04,2018,4,April,Q2,2018-04
16ca4bbf945ff70bd396861f9e2d2ca7,cdbf1b19ed3de1544a0b6980ef0aa28b,5,,Tudo entregue em perfeitas condições.,37,Medium (30-100),negative,0.5428,0.2794,0.5428,0.1778,-0.2634,Misaligned,perfeitas condições | perfeitas | tudo entregue,0.7315 | 0.6636 | 0.5442,perfeitas condições,2018-02-23 00:00:00,2018-02-28 17:36:57,2018,2,February,Q1,2018-02
a9abb41d8e871c3ab575e6faa62234af,3d0ad2666f5de49d63ad8ed0af80d3bc,4,Otimo,Foi a primeira compra e achei ótimo estou satisfeito.,53,Medium (30-100),negative,0.4401,0.392,0.4401,0.1679,-0.0481,Misaligned,primeira compra | estou satisfeito | foi primeira,0.6736 | 0.5313 | 0.5245,primeira compra,2018-08-10 00:00:00,2018-08-10 23:40:40,2018,8,August,Q3,2018-08
4e0e0d6c2051d707d4e1f5d629683ad6,b7e339d3c4aefa73f6e86875b78250f3,4,,chegou bem antes do prazo.,26,Short (<30 chars),negative,0.4094,0.3431,0.4094,0.2476,-0.0663,Misaligned,antes do | do prazo | chegou bem,0.6818 | 0.5927 | 0.4971,antes do,2018-01-04 00:00:00,2018-01-08 18:49:13,2018,1,January,Q1,2018-01
c1e955ce419fe225bb25a23e9a781e25,c9abb9f3b4b71b87bfbc5645a02cf8cc,2,,"Recebi parte do pedido. Comprei dois cartões de memoria e só recebi um. Também veio outro pacote do mesmo fornecedor, só que com mercadoria errada. No mesmo dia que recebi a mercadoria entrei em conta",200,Long (>100 chars),negative,0.5517,0.249,0.5517,0.1993,-0.3027,Aligned,recebi mercadoria | dois cartões | memoria só,0.5947 | 0.5291 | 0.258,recebi mercadoria,2018-04-24 00:00:00,2018-04-25 16:26:16,2018,4,April,Q2,2018-04
cc455f5061e8638e3c8e9142ff309711,a890088df39d4c062a07081527034784,2,,Pelas imagens achei q fosse tela com moldura. Até pq na discrição está escrito q a espessura e de 2 cm. Só q na verdade é um mdf de 3 mm fiquei um pouco fustratado mas tudo bem.,177,Long (>100 chars),negative,0.4776,0.25,0.4776,0.2724,-0.2276,Aligned,fosse tela | mm | até pq,0.6048 | 0.396 | 0.2993,fosse tela,2018-02-27 00:00:00,2018-02-28 01:56:23,2018,2,February,Q1,2018-02
2719467a4206f0cf7507a62c9e7d6b2d,a69ddc335f989aa05576bc19f8b9a549,1,,"O pedido chegou em recife, voltou pra são paulo e até agora não conseguimos passar os dados bancários para a devolução do valor pago. pois não ligam para o meu número de contato, só ligam para o outro",200,Long (>100 chars),negative,0.4583,0.2937,0.4583,0.248,-0.1646,Aligned,dados bancários | pedido chegou | não ligam,0.4736 | 0.4384 | 0.3903,dados bancários,2018-04-05 00:00:00,2018-04-09 18:10:03,2018,4,April,Q2,2018-04
